fid,Species,plant_id,plot_id,aggplot_id,site,mean-HEIGHTS06-05-2024,HEIGHTS06-05-2024,mean-HEIGHTS08-30-2024,HEIGHTS08-30-2024,mean-HEIGHTS07-31-2024,HEIGHTS07-31-2024,mean-HEIGHTS08-09-2022,HEIGHTS08-09-2022,mean-HEIGHTS07-18-2024,HEIGHTS07-18-2024,mean-HEIGHTS06-05-2023,HEIGHTS06-05-2023,mean-HEIGHTS06-10-2022,HEIGHTS06-10-2022,mean-HEIGHTS09-09-2022,HEIGHTS09-09-2022,mean-HEIGHTS07-16-2024,HEIGHTS07-16-2024,mean-HEIGHTS08-29-2022,HEIGHTS08-29-2022,mean-HEIGHTS07-27-2023,HEIGHTS07-27-2023,mean-HEIGHTS07-19-2022,HEIGHTS07-19-2022,mean-HEIGHTS11-17-2023,HEIGHTS11-17-2023,mean-HEIGHTS07-08-2022,HEIGHTS07-08-2022,mean-HEIGHTS05-11-2023,HEIGHTS05-11-2023,mean-HEIGHTS07-06-2023,HEIGHTS07-06-2023,mean-HEIGHTS09-26-2022,HEIGHTS09-26-2022,mean-HEIGHTS09-26-2023,HEIGHTS09-26-2023,mean-HEIGHTS07-11-2024,HEIGHTS07-11-2024,mean-HEIGHTS06-21-2023,HEIGHTS06-21-2023,mean-HEIGHTS06-25-2024,HEIGHTS06-25-2024,mean-HEIGHTS05-03-2023,HEIGHTS05-03-2023,mean-HEIGHTS07-26-2023,HEIGHTS07-26-2023,mean-HEIGHTS10-30-2023,HEIGHTS10-30-2023
2673,Bluebunch Wheatgrass,21MVPS01487,1487,372,Millville,0.037094563,0.028049342,,,,,0.013586089,0.013784175,,,0.018965952,0.019280631,0.011486869,0.011402755,0.018368466,0.023313306,0.025564529,0.02598176,0.018001743,0.017705422,0.01542211,0.015269149,0.012210112,0.010551666,0.061718803,0.067290381,0.003375372,0.002570243,0.016786793,0.016568625,0.010849254,0.01092899,0.019005481,0.017762026,0.018729219,0.019387085,0.026544075,0.029514248,0.015229046,0.012121178,0.026736544,0.026414007,0.019689405,0.018415203,0.017649973,0.017603101,0.068426341,0.078759231
2674,Bluebunch Wheatgrass,21MVPS01488,1488,372,Millville,0.03826502,0.032837078,,,,,0.019441932,0.019444795,,,0.028151993,0.029799215,0.01933977,0.019365162,0.038862932,0.038276277,0.028445335,0.03157828,0.032765727,0.033564672,0.016988408,0.017295606,0.01697351,0.014585074,0.054061551,0.059955601,0.009827076,0.010866408,0.024889003,0.02463161,0.020019012,0.019111788,0.038208995,0.041033026,0.01774591,0.019010389,0.030133691,0.031046322,0.02214445,0.021455161,0.014714445,0.015664222,0.026105842,0.027135169,0.023293335,0.022486487,0.058407836,0.063225642
2675,Bluebunch Wheatgrass,21MVPS01489,1489,373,Millville,0.010070779,0.009896989,,,,,0.000977121,0.001138453,,,0.007122621,0.003485991,0.006344715,0.00774124,0.000876158,0.000744841,0.005975833,0.007190697,0.006878315,0.007483477,0.009333498,0.011759439,0.00708107,0.00708107,0.02935824,0.026050713,0.006762479,0.007361435,0.013552023,0.014862184,0.015132617,0.013118284,0.004226595,0.004227923,0.008076666,0.007114841,0.024732083,0.023728156,0.009507018,0.003114153,0.007638576,0.008689126,0.014453564,0.014735051,0.009998322,0.008740648,0.033214364,0.026653761
2676,Bluebunch Wheatgrass,21MVPS01490,1490,373,Millville,0.004786882,0.006776992,,,,,0.003307763,0.004827026,,,0.009396461,0.00549694,0.009151823,0.009245029,0.00202065,0.003191294,0.018874308,0.019358221,0.009425538,0.010575086,0.007522485,0.011271158,0.015095846,0.014945511,0.032883693,0.033538602,0.005099085,0.005476903,0.013115406,0.013857024,0.037006136,0.037107643,0.005708734,0.006935526,0.01010988,0.01242973,0.020576626,0.020134263,0.010637442,0.01178756,0.005611574,0.006676859,0.013777012,0.013406837,0.00852523,0.007979792,0.039768886,0.040863819
2677,Bluebunch Wheatgrass,21MVPS01491,1491,373,Millville,0.013076728,0.011380914,,,,,0.005122378,0.004708303,,,0.01603548,0.017255289,0.005956797,0.008005345,0.009768238,0.011476491,0.017560776,0.015782012,0.010797895,0.00823251,0.010746558,0.009309563,0.014516343,0.012186208,0.02430924,0.017781859,0.005651067,0.005590283,0.011309768,0.009311157,0.030387659,0.034355052,0.014908741,0.017602073,0.016803876,0.016622549,0.022947339,0.024206121,0.019194229,0.018361589,0.004233323,0.00488654,0.0150047,0.016294291,0.014107133,0.010885064,0.064291611,0.066670284
2678,Bluebunch Wheatgrass,21MVPS01492,1492,373,Millville,0.019333495,0.016847758,,,,,0.006311519,0.010945639,,,0.016418649,0.01816679,0.005624143,0.007733445,0.008187928,0.009786935,0.015241721,0.015322258,0.009731837,0.013468424,0.009928386,0.009928386,0.003479073,0.00777181,0.05422508,0.047646903,0.002604167,0.002604167,0.010180932,0.011615728,0.021850688,0.021537488,0.011248328,0.013843079,0.016126247,0.016353244,0.014799084,0.013090031,0.013866855,0.015441908,0.018903477,0.014955931,0.009410927,0.010056566,0.012216403,0.014628589,0.044911571,0.046215963
2679,Bluebunch Wheatgrass,21MVPS01493,1493,374,Millville,0.023186946,0.013669694,,,,,0.009011679,0.008893573,,,0.016684411,0.016411038,0.014253652,0.014821831,0.007039759,0.006760686,0.021168416,0.021201035,0.013419501,0.013492553,0.018170467,0.019173704,0.010431729,0.009278471,0.058139771,0.057679348,0.010308895,0.009901876,0.015082133,0.01475634,0.018102597,0.01545235,0.011142826,0.009922305,0.017621243,0.016059792,0.02464973,0.024758471,0.014837138,0.013227005,0.024245771,0.022978753,0.024230475,0.021294035,0.016091544,0.016598858,0.050423905,0.050006367
2680,Bluebunch Wheatgrass,21MVPS01494,1494,374,Millville,0.021548497,0.015036738,,,,,0.010154368,0.010294737,,,0.02642631,0.027800247,0.020123992,0.019353976,0.015128057,0.014403885,0.023251014,0.021496907,0.017610596,0.02098017,0.019360604,0.023131385,0.019526472,0.020250963,0.026083367,0.028092299,0.011105849,0.011134906,0.018798955,0.017862523,0.03165729,0.028655339,0.011864466,0.013531771,0.022094214,0.021213729,0.026028223,0.025918895,0.01357151,0.012521907,0.018206943,0.014804041,0.021626972,0.018572183,0.019091265,0.019220285,0.036337916,0.03891826
2681,Bluebunch Wheatgrass,23BCPS00342,342,86,BlueCreek,,,0.004460801,0.006443078,0.052853394,0.056300003,,,0.002429187,0.005084294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2682,Bluebunch Wheatgrass,21MVPS01495,1495,374,Millville,0.010458506,0.008408128,,,,,0.013318837,0.012068247,,,0.080853701,0.062848456,0.014668694,0.015003508,0.01864008,0.015251742,0.017261824,0.018648352,0.020529144,0.019611686,0.015276281,0.016853293,0.024756452,0.02391758,0.048074301,0.047167297,0.011392493,0.011289262,0.032380305,0.030021857,0.028728353,0.027883723,0.019803882,0.01699668,0.018881446,0.019089276,0.017859587,0.016071018,0.084675744,0.08420153,0.010948447,0.005362308,0.024130467,0.022147356,0.01624763,0.01275909,0.043935638,0.040241159
2683,Bluebunch Wheatgrass,21MVPS01496,1496,374,Millville,0.03712273,0.023328871,,,,,0.009293994,0.010305112,,,0.049019665,0.035391781,0.012883823,0.014701831,0.014663186,0.014982031,0.016705681,0.017529903,0.017401898,0.017353719,0.021590263,0.023327474,0.014804153,0.013631186,0.053528056,0.055822421,0.011872901,0.014044488,0.019351255,0.020486087,0.013157421,0.015432891,0.020018449,0.019935997,0.030490024,0.030754708,0.021128641,0.020061262,0.046248384,0.046524733,0.057238463,0.057651866,0.023065753,0.021291647,0.011949896,0.011878443,0.06224421,0.067373976
2684,Bluebunch Wheatgrass,21MVPS01497,1497,375,Millville,0.022049889,0.01187043,,,,,0.004117118,0.005041318,,,0.010984465,0.009137743,0.009642421,0.010929681,0.008908472,0.010326349,0.004713022,0.00637671,0.006809564,0.005646283,0.00768043,0.007459003,0.009121472,0.010223676,0.046376403,0.045696985,0.010154337,0.008177483,0.013852311,0.014138325,0.010336904,0.008863484,0.00653061,0.003646023,0.011280767,0.013487117,0.013277839,0.015201563,0.008087552,0.010112506,0.013362341,0.013766217,0.011660634,0.010966939,0.00540005,0.005118637,0.032275304,0.02934324
2685,Bluebunch Wheatgrass,21MVPS01498,1498,375,Millville,0.073149636,0.072289936,,,,,0.006362366,0.007129706,,,0.017648503,0.020066129,0.008057771,0.010176134,0.011115447,0.012178418,0.021524196,0.01940719,0.010848355,0.014271461,0.003396424,0.004010291,0.0083832,0.010315364,0.040591646,0.044182796,0.008617021,0.010211452,0.015982602,0.0123782,0.015526771,0.014811102,0.010394122,0.008779788,0.014481568,0.014296556,0.028195132,0.026951917,0.025070174,0.023006348,0.042728156,0.041223891,0.015588503,0.016176313,0.01183185,0.011693462,0.036216319,0.039644815
2686,Bluebunch Wheatgrass,21MVPS01499,1499,375,Millville,0.048204653,0.046710733,,,,,0.010075012,0.011535556,,,0.020151831,0.018932283,0.011065929,0.010599099,0.009862556,0.007697578,0.019555341,0.017916104,0.008215845,0.005383004,0.009987845,0.006271041,0.007473044,0.008345806,0.032744508,0.03341876,0.010123373,0.013119284,0.013036326,0.01156918,0.010552063,0.011983447,0.007538794,0.005969926,0.014651796,0.017047392,0.024505736,0.021631317,0.022301266,0.021839611,0.028350798,0.027545139,0.012256191,0.011909816,0.011405012,0.011087355,0.045425422,0.044338379
2687,Bluebunch Wheatgrass,21MVPS01500,1500,375,Millville,0.038284529,0.040522698,,,,,0.006515548,0.010620117,,,0.021797618,0.021644738,0.010767758,0.013305664,0.008101508,0.011047363,0.01342286,0.013673406,0.007184058,0.010457356,0.006408379,0.011352539,0.003268148,0.007721215,0.015578244,0.016930411,0.006504701,0.008971547,0.014932286,0.015665738,0.00884996,0.01143392,0.006763017,0.011126263,0.015297145,0.015525389,0.017146291,0.019285865,0.024715047,0.021392031,0.017708069,0.018248932,0.018319616,0.017989147,0.010788222,0.01103695,0.048931394,0.045224983
2688,Bluebunch Wheatgrass,21MVPS01501,1501,376,Millville,0.026305998,0.02501571,,,,,0.007194981,0.004660279,,,0.01576657,0.015346861,0.010711133,0.009184796,0.010420625,0.011690971,0.016247325,0.016896136,0.012571735,0.011659641,0.0092753,0.004251278,0.008389624,0.006657685,0.058997355,0.059582006,0.005916964,0.006688556,0.015714496,0.015687509,0.016736777,0.020330111,0.009860971,0.010726608,0.014739987,0.014243327,0.022909066,0.018100988,0.021757344,0.020961532,0.023344811,0.02168213,0.016305812,0.016342754,0.014871081,0.017422447,0.055159282,0.05688807
2689,Bluebunch Wheatgrass,21MVPS01502,1502,376,Millville,0.053999513,0.031381208,,,,,0.007598922,0.007086642,,,0.027048776,0.027649147,0.011442553,0.011675022,0.006577878,0.007772622,0.04544767,0.023910316,0.008225719,0.010153843,0.012558332,0.013976025,0.008741672,0.006057822,0.070902139,0.072529733,0.005227697,0.00707288,0.011279726,0.006357059,0.021365691,0.016138751,0.006375824,0.006345643,0.015878331,0.015310875,0.058711845,0.03594099,0.022942171,0.023334084,0.044395849,0.033339538,0.021744471,0.021828508,0.014147245,0.01177984,0.065859072,0.063741989
2690,Bluebunch Wheatgrass,21MVPS01503,1503,376,Millville,0.129653588,0.138263062,,,,,0.009293851,0.008807881,,,0.028160138,0.026061021,0.005222913,0.007030901,0.010232161,0.012391821,0.024947327,0.021681467,0.010082678,0.011606221,0.010749002,0.007840087,0.01416507,0.014536295,0.085550278,0.101725951,0.011633976,0.010583078,0.015982755,0.013376703,0.037456688,0.031092508,0.017434075,0.017539714,0.028004361,0.025640737,0.110747837,0.100336351,0.02164788,0.018929133,0.077514797,0.073452234,0.021656659,0.020008858,0.013145399,0.013290931,0.088687956,0.095012419
2691,Bluebunch Wheatgrass,21MVPS01504,1504,376,Millville,0.129013419,0.134731591,,,,,0.011862717,0.014363607,,,0.029104749,0.025158688,0.009105652,0.009105652,0.016159672,0.016904188,0.009359946,0.010123499,0.012817222,0.014601474,0.011911058,0.012998723,0.010079845,0.011777103,0.057019953,0.058754511,0.003255208,0.003255208,0.016186176,0.016125238,0.031095838,0.02523073,0.012030695,0.009615839,0.02220436,0.021670749,0.084041864,0.064332031,0.027354551,0.021601394,0.084499605,0.075162224,0.019864157,0.019648856,0.022802342,0.023072526,0.064077049,0.065132402
2692,Bluebunch Wheatgrass,23BCPS00343,343,86,BlueCreek,,,0.009886586,0.010512399,0.049457334,0.049644679,,,0.0087375,0.009213174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2693,Bluebunch Wheatgrass,21MVPS01505,1505,377,Millville,0.019047484,0.013825172,,,,,0.009275122,0.007675181,,,0.020624232,0.017983221,0.005457686,0.004684892,0.010178144,0.010140955,0.014071255,0.01248042,0.011580743,0.013159877,0.011889957,0.011541883,0.006662887,0.006044338,0.079664588,0.081007242,0.005892734,0.00628017,0.020599889,0.019324835,0.018639831,0.017998122,0.011762958,0.012358355,0.020133251,0.020492554,0.015624474,0.012051467,0.024891702,0.02358802,0.014290673,0.01498736,0.022973331,0.021827195,0.016585719,0.014958519,0.059460979,0.060295437
2694,Bluebunch Wheatgrass,21MVPS01506,1506,377,Millville,0.031167021,0.024789721,,,,,0.010548215,0.008504033,,,0.024998568,0.027141523,0.001986526,0.003591985,0.006927067,0.006494146,0.015070597,0.014004688,0.012800976,0.014431547,0.009773623,0.003799704,0.009588555,0.009103405,0.078331143,0.073532633,0.006834583,0.007132425,0.02467005,0.019612055,0.051836457,0.047767032,0.006602053,0.008519879,0.022062317,0.020437038,0.028594874,0.029545087,0.020204453,0.015910147,0.021155011,0.019143961,0.026419796,0.024874453,0.020289142,0.022961007,0.073447414,0.067949109
2695,Bluebunch Wheatgrass,21MVPS01507,1507,377,Millville,0.040692259,0.038243882,,,,,0.008530643,0.006469727,,,0.024166938,0.021291669,0.006733188,0.007851463,0.008281469,0.008013304,0.033555154,0.022337116,0.009189956,0.006567013,0.007753491,0.010793189,0.009387089,0.010276898,0.059422966,0.060134288,0.007402169,0.007303041,0.015667211,0.015602524,0.028237985,0.020078341,0.013013992,0.012186957,0.022592975,0.019346084,0.032383431,0.027352687,0.022213124,0.021604462,0.018594796,0.017108604,0.023246152,0.023124648,0.013513385,0.01248846,0.055853508,0.05102076
2696,Bluebunch Wheatgrass,21MVPS01508,1508,377,Millville,0.049767341,0.045944579,,,,,0.004128098,0.009073894,,,0.022809941,0.02446842,0.009602864,0.009602864,0.002917725,0.006239559,0.025713731,0.02199683,0.006266276,0.006266276,0.003600727,0.005737305,0.005669776,0.009643555,0.012789347,0.0134011,0.005525921,0.010375977,0.012857563,0.011793358,0.011874991,0.012539878,0.005711784,0.010701498,0.008898484,0.010823358,0.027530991,0.028958727,0.032040633,0.023197778,0.018437272,0.018108172,0.019738743,0.020477979,0.009377529,0.01014453,0.052738331,0.042572856
2697,Bluebunch Wheatgrass,21MVPS01509,1509,378,Millville,0.029567672,0.025931267,,,,,0.011480906,0.010234275,,,0.013389668,0.014781233,0.008213767,0.009081582,0.007773065,0.006632487,0.006462511,0.006060516,0.002025611,0.003365544,0.012230552,0.011548948,0.004682525,0.005249023,0.075497642,0.08263053,0.004518236,0.005228135,0.018588673,0.019004753,0.01430848,0.012292266,0.011125825,0.00691064,0.018952761,0.019105392,0.014467388,0.015744636,0.015686281,0.014974838,0.007345591,0.008532389,0.021016404,0.019730914,0.011127558,0.013304599,0.062873721,0.060534537
2698,Bluebunch Wheatgrass,21MVPS01510,1510,378,Millville,0.023855723,0.018177459,,,,,0.004557292,0.004557292,,,0.022742121,0.010079482,0.004057624,0.003333971,0.005033833,0.004638672,0.008752516,0.006588672,0.004964193,0.004964193,0.024147263,0.024006,0.006427232,0.006052368,0.053122021,0.051852833,0.007132461,0.006738116,0.015783476,0.015985949,0.013455795,0.010789209,0.007095695,0.00701167,0.010742681,0.01025661,0.006935564,0.008661965,0.068365917,0.026358312,0.016617868,0.01532488,0.017981609,0.013748852,0.006292497,0.007260377,0.042168655,0.040711775
2699,Bluebunch Wheatgrass,21MVPS01511,1511,378,Millville,0.017450541,0.016874589,,,,,0.007807033,0.008318719,,,0.122476056,0.140055627,0.003594853,0.005578308,0.013705108,0.012195486,0.010847386,0.00694037,0.011709837,0.012419299,0.014884646,0.015206346,0.00566765,0.005235933,0.040398404,0.040403031,0.007402407,0.009351178,0.038617689,0.036811575,0.008217994,0.001539435,0.027174855,0.020359783,0.0138532,0.011928811,0.007184888,0.004073397,0.144187003,0.144083455,0.013480265,0.014601775,0.019899031,0.018269481,0.003434143,0.003155954,0.039459415,0.040580854
2700,Bluebunch Wheatgrass,21MVPS01512,1512,378,Millville,0.050021458,0.046454679,,,,,0.005438516,0.006958008,,,0.053038973,0.040086627,0.001713651,0.006306966,0.012239922,0.010621743,0.033079777,0.024947766,0.007184022,0.010213216,0.017012708,0.017308056,0.002766927,0.002766927,0.037171721,0.033012878,0.005988328,0.010945639,0.019649254,0.02004209,0.009838372,0.011340235,0.016012911,0.012014838,0.017687038,0.01679517,0.023972921,0.016477901,0.039586194,0.035446126,0.035186782,0.030785238,0.012770214,0.012758511,0.0101497,0.011460242,0.042236269,0.038023148
2701,Bluebunch Wheatgrass,21MVPS01513,1513,379,Millville,0.071976595,0.06471733,,,,,0.023693284,0.017766219,,,0.025033997,0.0219003,0.00773112,0.00773112,0.004545203,0.005971433,0.031479422,0.018063435,0.007826962,0.007633577,0.007205723,0.005650362,0.006001528,0.005024934,0.072483204,0.075905718,0.008644232,0.009073352,0.018481394,0.015965259,0.056027625,0.048113603,0.012491287,0.012491871,0.032244794,0.027627146,0.034190353,0.024661217,0.040797483,0.026386337,0.040441912,0.031316541,0.027658008,0.025583932,0.010752635,0.0100575,0.063636929,0.065352179
2702,Bluebunch Wheatgrass,21MVPS01514,1514,379,Millville,0.190482467,0.211909637,,,,,0.010055539,0.012659662,,,0.05152167,0.039495677,0.010744686,0.010988458,0.003687451,0.001643961,0.135929167,0.151985258,0.004475183,0.006429157,0.014207213,0.010835733,0.013507623,0.011689987,0.078470215,0.076739095,0.003202057,0.003659,0.032001358,0.02935227,0.10480269,0.101538897,0.013719697,0.008629492,0.038215451,0.039141051,0.1036679,0.103314273,0.056571912,0.037808646,0.123999596,0.131829232,0.022182692,0.020099176,0.020388253,0.01531893,0.086049497,0.088167265
2703,Bluebunch Wheatgrass,23BCPS00344,344,86,BlueCreek,,,0.011396225,0.011669625,0.047750797,0.049990594,,,0.009928386,0.009928386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704,Bluebunch Wheatgrass,21MVPS01515,1515,379,Millville,0.14056474,0.135240421,,,,,0.011978067,0.013452294,,,0.046917871,0.042102098,0.007148662,0.009024901,0.010676126,0.011358569,0.082209624,0.056650881,0.011033022,0.012934848,0.012070029,0.012416201,0.011191388,0.012098472,0.050889362,0.051611658,0.011335361,0.00907486,0.026332745,0.026715625,0.064179771,0.046078693,0.015481859,0.014562737,0.016616916,0.01780246,0.067828566,0.055812504,0.037976567,0.036333207,0.090152822,0.0840481,0.02225019,0.020476347,0.01822364,0.015378089,0.055309594,0.05463111
2705,Bluebunch Wheatgrass,21MVPS01516,1516,379,Millville,0.045833506,0.046852119,,,,,0.009519266,0.010538737,,,0.024471719,0.026335053,0.006847713,0.008182334,0.011357705,0.012481033,0.023163196,0.022254346,0.006549392,0.009989421,0.009312007,0.009794255,0.007420416,0.008717434,0.047623575,0.052970618,0.010861611,0.012531376,0.018813942,0.019156778,0.022352939,0.019076686,0.010338866,0.012898764,0.019676434,0.020755948,0.014987497,0.016124476,0.025810862,0.021694718,0.02076528,0.021302296,0.021524008,0.020031784,0.011729395,0.012718745,0.047999743,0.047465257
2706,Bluebunch Wheatgrass,21MVPS01517,1517,380,Millville,0.04294369,0.033554755,,,,,0.010401625,0.010570477,,,0.02439802,0.021864124,0.007382966,0.00683685,0.00681166,0.003997151,0.018118002,0.015212158,0.00971457,0.011350884,0.012566323,0.01493509,0.005164553,0.007131592,0.039171308,0.042608369,0.009178665,0.007197569,0.023658175,0.0229368,0.014427247,0.013719987,0.007449085,0.007647193,0.009661792,0.005030236,0.018385891,0.016520407,0.01077666,0.006792441,0.01223064,0.009932596,0.031040844,0.03027463,0.014334288,0.01853261,0.023392171,0.023728333
2707,Bluebunch Wheatgrass,21MVPS01518,1518,380,Millville,0.062799565,0.05218007,,,,,0.007394166,0.003582148,,,0.023627987,0.024662182,0.009250892,0.010755565,0.009527122,0.009371017,0.036291871,0.032935061,0.012327909,0.010039337,0.015464425,0.015557527,0.015290394,0.015788686,0.068272404,0.071480803,0.012751574,0.010978568,0.02514815,0.023540674,0.032625709,0.023271101,0.01313344,0.00923937,0.012789427,0.013971638,0.039964475,0.038659547,0.024266832,0.021420417,0.038386099,0.035291482,0.031013966,0.030211052,0.016309371,0.015138323,0.056605954,0.063385673
2708,Bluebunch Wheatgrass,21MVPS01519,1519,380,Millville,0.070676319,0.060086738,,,,,0.008295811,0.005267612,,,0.02837763,0.031279463,0.013196846,0.009759884,0.010187236,0.010221906,0.048472468,0.033982314,0.012719374,0.01441424,0.013744135,0.014755031,0.018273717,0.017881887,0.062520809,0.053725742,0.008366276,0.01053767,0.023864323,0.022265578,0.02556796,0.02046526,0.013093909,0.010744753,0.018935367,0.01132165,0.066472389,0.040194679,0.028801877,0.026974864,0.067959785,0.046812218,0.027451083,0.021735311,0.016148228,0.015373169,0.060132913,0.052780889
2709,Bluebunch Wheatgrass,21MVPS01520,1520,380,Millville,0.058352314,0.062537044,,,,,0.008889892,0.011863829,,,0.029368909,0.0287653,0.012818109,0.012410482,0.011073424,0.008992513,0.047041707,0.036406517,0.015121095,0.016523199,0.022568081,0.023029484,0.012649423,0.013228191,0.060469475,0.057323802,0.01006781,0.014607748,0.027441794,0.026820272,0.018687192,0.018140951,0.008892719,0.00929854,0.022241831,0.021269739,0.040058389,0.040393919,0.022210693,0.020008909,0.047482815,0.044753391,0.030982861,0.031424332,0.021420464,0.020639401,0.048318334,0.044858143
2710,Bluebunch Wheatgrass,21MVPS01521,1521,381,Millville,0.039582495,0.028691389,,,,,0.015247461,0.016015045,,,0.020448102,0.017445462,0.009762947,0.009460754,0.016992206,0.015797803,0.033303596,0.026636468,0.021009779,0.021639593,0.010402574,0.011117496,0.019789502,0.019024467,0.045906041,0.047952741,0.015141526,0.016085226,0.011136241,0.013875326,0.008943981,0.005350393,0.0211988,0.021189658,0.020500846,0.021622002,0.036638051,0.030757472,0.007054426,0.009838609,0.026491133,0.025351748,0.00981052,0.010919753,0.01558109,0.015470144,0.050695743,0.056478672
2711,Bluebunch Wheatgrass,21MVPS01522,1522,381,Millville,0.060398985,0.047338847,,,,,0.01329412,0.013571998,,,0.016793838,0.016470237,0.011690848,0.012454126,0.025302764,0.025301442,0.036095694,0.024714895,0.018846484,0.017809693,0.011380392,0.007869168,0.021025168,0.021989323,0.058115121,0.058052797,0.01619005,0.013987886,0.013627142,0.010795112,0.014292673,0.011822712,0.023321681,0.023747263,0.022795828,0.021101031,0.040752929,0.03779855,0.015329434,0.014966414,0.040592786,0.040276054,0.008086407,0.009802436,0.016136246,0.01625013,0.055638351,0.056184065
